candidate_id,doc_id,source_id,source_name,source_url,section,risk_level,review_required,block_index,char_count,raw_block,keep,final_title,final_content,tags,keywords,test_types,faq_type,safety_notes,locale,language,review_status
nice_sepsis_overview_cand_008,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,8,2181,"1.1.7 Use a structured set of observations to assess people in a face-to-face setting to 
stratify risk if sepsis is suspected. (See the recommendations on face-to-face 
assessment and the recommendations on evaluating risk). [2016] 
1.1.8 Use the national early warning score (NEWS2) to assess people with suspected 
sepsis who are aged 16 or over, are not and have not recently been pregnant, and 
are in an acute hospital setting, acute mental health setting or ambulance. [2024] 
For a short explanation of why the committee made the 2024 recommendation on 
using NEWS2 and how it might affect practice, see the rationale and impact section 
on evaluating risk level in people with suspected sepsis in acute hospital settings, 
acute mental health settings and ambulances. 
Full details of the evidence and the committee's discussion are in evidence review A: 
stratifying risk of severe illness or death from sepsis. 
1.1.9 Consider using an early warning score to assess people with suspected sepsis 
who are 16 or over, in a community or custodial setting. [2016, amended 2024] 
1.1.10 Suspect neutropenic sepsis in people who become unwell and: 
• are having or have had systemic anticancer treatment within the last 30 days 
• are receiving or have received immunosuppressant treatment for reasons 
unrelated to cancer; use clinical judgement (based on the person's specific 
condition, medical history, or both, and on the treatment they received) to 
determine whether any past treatment may still be likely to cause 
neutropenia. [2016, amended 2024] 
1.1.11 Refer patients with suspected neutropenic sepsis immediately for assessment in 
secondary or tertiary care. [This recommendation is from NICE's guideline on 
neutropenic sepsis in people with cancer.] [2012] 
1.1.12 Treat people with neutropenic sepsis, regardless of cause, in line with NICE's 
guideline on neutropenic sepsis in people with cancer. [2016, amended 2024] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 8 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_009,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,9,1357,"For a short explanation of why the committee amended the neutropenic sepsis 
recommendations and how these might affect practice, see the rationale and impact 
section on people with neutropenia or immunosuppression. 
Full details of the evidence and the committee's discussion are in evidence review C: 
early management of suspected sepsis (except antibiotic therapy) in the NEWS2 
population, in acute hospital settings. 
1.2 People who are most vulnerable to sepsis 
1.2.1 Take into account the factors that may increase the risk of developing sepsis or 
sepsis not being identified promptly. These include: 
• age: being 75 or over 
• ethnicity: being from an ethnic minority background 
• clinical features such as: 
－ frailty 
－ multimorbidities or severe chronic conditions 
－ impaired immune function because of illness or medical treatment 
－ surgery or invasive procedures in the past 6 weeks 
－ indwelling catheters 
－ repeated antibiotic use 
－ breach of skin integrity 
• communication challenges, such as with people: 
－ with learning disabilities 
－ with cognitive impairment 
－ who need an interpreter 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 9 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_010,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,10,888,"• drugs or alcohol misuse 
• social, economic or environmental factors such as: 
－ homelessness 
－ living in deprived areas. 
See also recommendation 1.1.10 on when to suspect neutropenic sepsis. 
[2025] 
For a short explanation of why the committee made the 2025 recommendation and 
how it might affect practice, see the rationale and impact section on people who are 
most vulnerable to sepsis. 
Full details of the evidence and the committee's discussion are in evidence review I: 
sepsis risk factors. 
For specific risk in pregnant or recently pregnant people, see NICE's guideline on 
suspected sepsis in pregnant or recently pregnant people. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 10 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_011,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,11,1444,"Face-to-face assessment 
People have the right to be involved in discussions and make informed decisions 
about their care, as described in NICE's information on making decisions about your 
care. 
Making decisions using NICE guidelines explains how we use words to show the 
strength (or certainty) of our recommendations, and has information about 
prescribing medicines (including off-label use), professional guidelines, standards 
and laws (including on consent and mental capacity), and safeguarding. 
Healthcare professionals should follow our general guidelines for people delivering 
care: 
• Babies, children and young people's experience of healthcare 
• Decision making and mental capacity 
• Medicines adherence 
• Medicines optimisation 
• Multimorbidity 
• Patient experience in adult NHS services 
• Shared decision making. 
1.3 Initial assessment and examination 
1.3.1 Assess temperature, heart rate, respiratory rate, blood pressure, level of 
consciousness and oxygen saturation in people with suspected sepsis. [2016] 
1.3.2 In community settings, measure oxygen saturation if equipment is available and 
taking a measurement does not cause a delay in assessment or treatment. [2016] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 11 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_012,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,12,1761,"1.3.3 Examine people with suspected sepsis for: 
• mottled or ashen appearance 
• cyanosis of the skin, lips or tongue 
• non-blanching petechial or purpuric rash 
• any breach of skin integrity (for example, cuts, burns or skin infections) 
• other rash indicating potential infection. 
For signs and symptoms of meningococcal disease, see the NICE guideline 
on bacterial meningitis and meningococcal disease. [2016, amended 2024] 
1.3.4 Ask the person or their family or carers how often the person urinated in the past 
18 hours. [2016] 
1.3.5 Ask the person with suspected sepsis and their family or carers about any recent 
fever or rigors. [2016] 
1.3.6 Ask the person or their family or carers if the person has recently presented (for 
example to their GP or to hospital) with symptoms or signs that could indicate 
sepsis. [2024] 
For a short explanation of why the committee made the 2024 recommendation and 
how it might affect practice, see the rationale and impact section on initial 
assessment and examination. 
Full details of the evidence and the committee's discussion are in evidence review C: 
early management of suspected sepsis (except antibiotic therapy) in the NEWS2 
population, in acute hospital settings. 
1.3.7 As part of the initial assessment, carry out a thorough clinical examination to look 
for sources of infection, including sources that might need drainage or other 
interventions. Follow the recommendations on finding and controlling the source 
of infection. [2016, amended 2024] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 12 of
76",1,Một số dấu hiệu bên ngoài làm tăng mức độ cảnh giác nhiễm trùng nặng,"Một số dấu hiệu bên ngoài có thể làm tăng mức độ cảnh giác gồm da tái xám hoặc lốm đốm bất thường, tím môi hoặc tím lưỡi, ban không mất màu khi ấn, hoặc có dấu hiệu nhiễm trùng da và vết thương. Khi các dấu hiệu này xuất hiện kèm người bệnh xấu đi nhanh, cần được đánh giá y tế sớm.","sepsis,red_flags,skin_signs","da tái xám,tím môi,ban không mất màu,nhiễm trùng nặng",,red_flag_signs,"Không dùng để chẩn đoán. Nếu người bệnh xấu nhanh, cần đi cấp cứu.",vi-VN,vi,approved
nice_sepsis_overview_cand_013,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,13,1496,"For a short explanation of why the committee amended this recommendation and how 
it might affect practice, see the rationale and impact section on finding and controlling 
the source of infection. 
Full details of the evidence and the committee's discussion are in evidence review C: 
early management of suspected sepsis (except antibiotic therapy) in the NEWS2 
population, in acute hospital settings. 
1.4 Interpreting findings 
Temperature in suspected sepsis 
1.4.1 Do not rely on fever or hypothermia alone to rule sepsis either in or out. [2016] 
1.4.2 Take into account that some groups of people with sepsis may not develop a 
raised temperature. These include: 
• people who are older or very frail 
• people having treatment for cancer 
• people severely ill with sepsis 
• people with a spinal cord injury. [2016, amended 2024] 
1.4.3 Take into account that a rise in temperature can be a physiological response, for 
example after surgery or trauma. [2016] 
Heart rate in suspected sepsis 
1.4.4 Interpret the heart rate of a person with suspected sepsis in context, taking into 
account that: 
• baseline heart rate may be lower in young people and adults who are fit 
• older people with an infection may not develop an increased heart rate 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 13 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_014,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,14,1568,"• older people may develop a new arrhythmia in response to infection rather 
than an increased heart rate 
• heart rate response may be affected by medicines such as beta-blockers. 
[2016] 
Blood pressure in suspected sepsis 
1.4.5 Interpret blood pressure in the context of a person's previous blood pressure, if 
known. Be aware that the presence of normal blood pressure does not exclude 
sepsis in young people. [2016] 
Confusion, mental state and cognitive state in suspected sepsis 
1.4.6 Interpret a person's mental state in the context of their normal function and treat 
changes as being significant. [2016] 
1.4.7 Be aware that changes in cognitive function may be subtle and assessment 
should include history from the person and their family or carers. [2016] 
1.4.8 Take into account that changes in cognitive function may present as changes in 
behaviour or irritability in adults with a learning disability or dementia. [2016, 
amended 2024] 
1.4.9 Take into account that changes in cognitive function in older people may present 
as acute changes in functional abilities. [2016] 
Oxygen saturation in suspected sepsis 
1.4.10 Take into account that if peripheral oxygen saturation is difficult to measure in a 
person with suspected sepsis, this may indicate poor peripheral circulation 
because of shock. [2016] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 14 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_015,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,15,567,"Be aware that some pulse oximeters can underestimate or overestimate oxygen 
saturation levels, especially if the saturation level is borderline. Overestimation has 
been reported in people with dark skin. See also the NHS England Patient Safety 
Alert on the risk of harm from inappropriate placement of pulse oximeter probes. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 15 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_016,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,16,1308,"Evaluating risk 
People have the right to be involved in discussions and make informed decisions 
about their care, as described in NICE's information on making decisions about your 
care. 
Making decisions using NICE guidelines explains how we use words to show the 
strength (or certainty) of our recommendations, and has information about 
prescribing medicines (including off-label use), professional guidelines, standards 
and laws (including on consent and mental capacity), and safeguarding. 
Healthcare professionals should follow our general guidelines for people delivering 
care: 
• Babies, children and young people's experience of healthcare 
• Decision making and mental capacity 
• Medicines adherence 
• Medicines optimisation 
• Multimorbidity 
• Patient experience in adult NHS services 
• Shared decision making. 
1.5 In community and custodial settings 
1.5.1 For people aged 16 or over in the community and in custodial settings, grade risk 
of severe illness or death from sepsis using the person's: 
• history 
• physical examination results and 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 16 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_017,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,17,1665,"• criteria based on age (for people aged 16 or over who are not and have not 
recently been pregnant; see table 1. [2016, amended 2024] 
1.5.2 Recognise that people aged 16 or over with suspected sepsis in the community 
and in custodial settings are at: 
• high risk of severe illness or death from sepsis if they meet any of the high-
risk criteria in table 1 
• moderate to high risk of severe illness or death from sepsis if they meet any 
of the moderate- to high-risk criteria in table 1. [2016, amended 2024] 
1.5.3 If people aged 16 or over with suspected sepsis in the community and in 
custodial settings do not meet any high-risk or moderate- to high-risk criteria, 
see them as being at low risk of severe illness or death from sepsis. [2016, 
amended 2024] 
Criteria for stratification of risk from sepsis in people aged 16 or 
over in non-acute settings 
Table 1: Criteria for stratification of risk of severe illness or death from sepsis in people 
aged 16 or above if they are in a community or custodial setting 
Category High-risk criteria Moderate- to high-risk criteria 
History Objective evidence of new altered 
mental state 
History from patient, friend or 
relative of new onset of altered 
behaviour or mental state 
History of acute deterioration of 
functional ability 
Impaired immune system 
(illness or drugs including oral 
steroids) 
Trauma, surgery or invasive 
procedures in the last 6 weeks 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 17 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_018,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,18,1737,"Category High-risk criteria Moderate- to high-risk criteria 
Respiratory 
Raised respiratory rate: 25 breaths per 
minute or more 
New need for oxygen (40% FiO2 or 
more) to maintain saturation more than 
92% (or more than 88% in chronic 
hypercapnic respiratory failure) 
See recommendation 1.4.10 for safety 
warnings about the use of pulse 
oximeters 
Raised respiratory rate: 21 to 
24 breaths per minute 
Blood 
pressure 
Systolic blood pressure 90 mmHg or 
less or systolic blood pressure more 
than 40mmHg below normal 
Systolic blood pressure 91 to 
100 mmHg 
Circulation 
and 
hydration 
Raised heart rate: more than 130 beats 
per minute 
Not passed urine in previous 18 hours 
For catheterised patients, passed less 
than 0.5 ml/kg of urine per hour 
Raised heart rate: 91 to 
130 beats per minute (100 to 
130 beats per minute in 
pregnancy) or new-onset 
arrhythmia 
Not passed urine in the past 12 
to 18 hours 
For catheterised patients, 
passed 0.5 ml/kg to 1 ml/kg of 
urine per hour 
Temperature – Tympanic temperature less than 
36°C 
Skin 
Mottled or ashen appearance 
Cyanosis of skin, lips or tongue 
Non-blanching petechial or purpuric 
rash 
For signs and symptoms of 
meningococcal disease, see the NICE 
guideline on bacterial meningitis and 
meningococcal disease 
Signs of potential infection, 
including redness, swelling or 
discharge at surgical site or 
breakdown of wound 
This table is also downloadable as a visual summary on evaluating risk of severe illness or 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 18 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_019,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,19,1706,"death in community or custodial settings. 
1.6 In acute hospital settings, acute mental health 
settings and ambulances 
NICE has also produced a visual summary on evaluating risk of severe illness or death in 
acute healthcare settings with NEWS2. 
1.6.1 In people aged 16 or over, grade risk of severe illness or death from sepsis using 
the person's: 
• history 
• physical examination results (especially symptoms and signs of infection – in 
line with the recommendations on when to suspect sepsis) and 
• NEWS2 score. 
Interpret the NEWS2 scores within the context of the person's underlying 
physiology and comorbidities. [2024] 
1.6.2 When evaluating the risk of severe illness or death from sepsis in people aged 16 
or over with suspected or confirmed infection, use clinical judgement to interpret 
the NEWS2 score and recognise that: 
• a score of 7 or more suggests high risk of severe illness or death from sepsis 
• a score of 5 or 6 suggests a moderate risk of severe illness or death from 
sepsis 
• a score of 1 to 4 suggests a low risk of severe illness or death from sepsis 
• a score of 0 suggests a very low risk of severe illness or death from sepsis 
• if a single parameter contributes 3 points to their NEWS2 score, request a 
high-priority review by a clinician with core competencies in the care of 
acutely ill patients (FY2 or above), for a definite decision on the person's level 
of risk of severe illness or death from sepsis. [2024] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 19 of
76",0,,,,,,,,vi-VN,vi,pending
